participant,img,selected,time,group,condition,item,trial,type
b6cbe71dfae507fa2950f70d73b1c81b,basic-apple-2.jpg,TRUE,3334,D,single,fruit,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,contrast-green_apple-1.jpg,TRUE,4030,D,single,fruit,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,contrast-green_apple-2.jpg,TRUE,4539,D,single,fruit,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,basic-apple-1.jpg,TRUE,5287,D,single,fruit,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,sub-wooden_chair-2.jpg,TRUE,1987,D,contrast,furniture,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-gooseneck_lamp-2.jpg,TRUE,2369,D,contrast,light,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-gooseneck_lamp-1.jpg,TRUE,3278,D,contrast,light,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-green_pepper-1.jpg,TRUE,1468,D,single,vegetable,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,basic-pepper-2.jpg,TRUE,5230,D,single,vegetable,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,basic-pepper-3.jpg,TRUE,5884,D,single,vegetable,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,contrast-red_pepper-2.jpg,TRUE,7021,D,single,vegetable,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,basic-pepper-1.jpg,TRUE,7622,D,single,vegetable,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,sub-green_pepper-2.jpg,TRUE,8205,D,single,vegetable,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,contrast-red_pepper-1.jpg,TRUE,10590,D,single,vegetable,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,basic-car-2.jpg,TRUE,3124,D,single,vehicle,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,basic-car-3.jpg,TRUE,4164,D,single,vehicle,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,basic-car-1.jpg,TRUE,4567,D,single,vehicle,critical,basic
b6cbe71dfae507fa2950f70d73b1c81b,sub-racecar-2.jpg,TRUE,4988,D,single,vehicle,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-racecar-1.jpg,TRUE,5845,D,single,vehicle,critical,sub
91e966a365ad56e755a5adf46213296e,sub-dalmatian-1.jpg,TRUE,4294,B,contrast,animal,critical,sub
91e966a365ad56e755a5adf46213296e,sub-dalmatian-2.jpg,TRUE,5982,B,contrast,animal,critical,sub
91e966a365ad56e755a5adf46213296e,sub-trex-1.jpg,TRUE,16398,B,single,beast,critical,sub
91e966a365ad56e755a5adf46213296e,sub-trex-2.jpg,TRUE,18918,B,single,beast,critical,sub
91e966a365ad56e755a5adf46213296e,sub-smart_phone-2.jpg,TRUE,3634,B,contrast,electronics,critical,sub
91e966a365ad56e755a5adf46213296e,sub-smart_phone-1.jpg,TRUE,6323,B,contrast,electronics,critical,sub
91e966a365ad56e755a5adf46213296e,sub-red_apple-1.jpg,TRUE,24031,B,single,fruit,critical,sub
91e966a365ad56e755a5adf46213296e,basic-apple-1.jpg,TRUE,25804,B,single,fruit,critical,basic
91e966a365ad56e755a5adf46213296e,contrast-green_apple-2.jpg,TRUE,26790,B,single,fruit,critical,basic
91e966a365ad56e755a5adf46213296e,basic-apple-2.jpg,TRUE,27458,B,single,fruit,critical,basic
91e966a365ad56e755a5adf46213296e,sub-red_apple-2.jpg,TRUE,28823,B,single,fruit,critical,sub
91e966a365ad56e755a5adf46213296e,contrast-green_apple-1.jpg,TRUE,30799,B,single,fruit,critical,basic
91e966a365ad56e755a5adf46213296e,sub-wooden_chair-2.jpg,TRUE,4749,B,contrast,furniture,critical,sub
91e966a365ad56e755a5adf46213296e,sub-wooden_chair-1.jpg,TRUE,6295,B,contrast,furniture,critical,sub
91e966a365ad56e755a5adf46213296e,sub-gooseneck_lamp-1.jpg,TRUE,2256,B,single,light,critical,sub
91e966a365ad56e755a5adf46213296e,sub-gooseneck_lamp-2.jpg,TRUE,3757,B,single,light,critical,sub
91e966a365ad56e755a5adf46213296e,contrast-desk_lamp-1.jpg,TRUE,6789,B,single,light,critical,basic
91e966a365ad56e755a5adf46213296e,contrast-desk_lamp-2.jpg,TRUE,7763,B,single,light,critical,basic
91e966a365ad56e755a5adf46213296e,sup-light-2.jpg,TRUE,18440,B,single,light,critical,sup
91e966a365ad56e755a5adf46213296e,basic-pepper-3.jpg,TRUE,10631,B,contrast,vegetable,critical,basic
91e966a365ad56e755a5adf46213296e,basic-pepper-1.jpg,TRUE,11790,B,contrast,vegetable,critical,basic
91e966a365ad56e755a5adf46213296e,basic-pepper-2.jpg,TRUE,12778,B,contrast,vegetable,critical,basic
91e966a365ad56e755a5adf46213296e,sub-racecar-2.jpg,TRUE,3573,B,single,vehicle,critical,sub
91e966a365ad56e755a5adf46213296e,sub-racecar-1.jpg,TRUE,5233,B,single,vehicle,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-dalmatian-1.jpg,TRUE,3385,B,contrast,animal,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-dalmatian-2.jpg,TRUE,4608,B,contrast,animal,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-trex-2.jpg,TRUE,5762,B,single,beast,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-trex-1.jpg,TRUE,6605,B,single,beast,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-smart_phone-1.jpg,TRUE,4810,B,contrast,electronics,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-smart_phone-2.jpg,TRUE,7962,B,contrast,electronics,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-red_apple-1.jpg,TRUE,1954,B,single,fruit,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-red_apple-2.jpg,TRUE,3189,B,single,fruit,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,contrast-office_chair-1.jpg,TRUE,5180,B,contrast,furniture,critical,contrast
c10294dd5a534b7c0e14331e4d6f74df,contrast-office_chair-2.jpg,TRUE,6590,B,contrast,furniture,critical,contrast
c10294dd5a534b7c0e14331e4d6f74df,sub-gooseneck_lamp-1.jpg,TRUE,1859,B,single,light,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-gooseneck_lamp-2.jpg,TRUE,3625,B,single,light,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,sub-green_pepper-1.jpg,TRUE,6324,B,contrast,vegetable,critical,sub
c10294dd5a534b7c0e14331e4d6f74df,contrast-van-1.jpg,TRUE,41494,B,single,vehicle,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,contrast-corgi-1.jpg,TRUE,2961,C,single,animal,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,contrast-corgi-2.jpg,TRUE,3812,C,single,animal,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sub-dalmatian-2.jpg,TRUE,6024,C,single,animal,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,basic-dog-1.jpg,TRUE,7304,C,single,animal,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sub-dalmatian-1.jpg,TRUE,9149,C,single,animal,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,basic-dog-3.jpg,TRUE,10188,C,single,animal,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-dog-3.jpg,FALSE,10444,C,single,animal,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-dog-3.jpg,TRUE,11564,C,single,animal,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-dog-2.jpg,TRUE,13448,C,single,animal,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-dinosaur-2.jpg,TRUE,2535,C,single,beast,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sup-beast-2.jpg,TRUE,3943,C,single,beast,critical,sup
796305ff4df1e35bd9e4395b4daae1c1,basic-dinosaur-3.jpg,TRUE,5339,C,single,beast,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,contrast-triceratops-1.jpg,TRUE,5835,C,single,beast,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-dinosaur-1.jpg,TRUE,6395,C,single,beast,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sup-beast-1.jpg,TRUE,7275,C,single,beast,critical,sup
796305ff4df1e35bd9e4395b4daae1c1,contrast-triceratops-2.jpg,TRUE,7852,C,single,beast,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sub-trex-2.jpg,TRUE,9199,C,single,beast,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sub-trex-1.jpg,TRUE,10223,C,single,beast,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sup-beast-3.jpg,TRUE,11007,C,single,beast,critical,sup
796305ff4df1e35bd9e4395b4daae1c1,sub-smart_phone-2.jpg,TRUE,4494,C,contrast,electronics,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sub-smart_phone-1.jpg,TRUE,9054,C,contrast,electronics,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sub-red_apple-2.jpg,TRUE,6191,C,contrast,fruit,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sub-red_apple-1.jpg,TRUE,7338,C,contrast,fruit,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,contrast-office_chair-1.jpg,TRUE,3211,C,single,furniture,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-chair-3.jpg,TRUE,4106,C,single,furniture,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-chair-2.jpg,TRUE,5114,C,single,furniture,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sub-wooden_chair-1.jpg,TRUE,5770,C,single,furniture,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,contrast-office_chair-2.jpg,TRUE,6494,C,single,furniture,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sub-wooden_chair-2.jpg,TRUE,7038,C,single,furniture,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,basic-chair-1.jpg,TRUE,7694,C,single,furniture,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sub-gooseneck_lamp-2.jpg,TRUE,3029,C,single,light,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,contrast-desk_lamp-1.jpg,TRUE,3941,C,single,light,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-lamp-2.jpg,TRUE,4437,C,single,light,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,contrast-desk_lamp-2.jpg,TRUE,4966,C,single,light,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,basic-lamp-3.jpg,TRUE,5769,C,single,light,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sup-light-1.jpg,TRUE,7594,C,single,light,critical,sup
796305ff4df1e35bd9e4395b4daae1c1,sup-light-2.jpg,TRUE,9293,C,single,light,critical,sup
796305ff4df1e35bd9e4395b4daae1c1,basic-lamp-1.jpg,TRUE,10445,C,single,light,critical,basic
796305ff4df1e35bd9e4395b4daae1c1,sub-green_pepper-2.jpg,TRUE,2828,C,contrast,vegetable,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sub-green_pepper-1.jpg,TRUE,4620,C,contrast,vegetable,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sub-racecar-2.jpg,TRUE,6493,C,contrast,vehicle,critical,sub
796305ff4df1e35bd9e4395b4daae1c1,sub-racecar-1.jpg,TRUE,8045,C,contrast,vehicle,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-dalmatian-2.jpg,TRUE,9337,D,contrast,animal,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-dalmatian-1.jpg,TRUE,10681,D,contrast,animal,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-trex-2.jpg,TRUE,7788,D,contrast,beast,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-trex-1.jpg,TRUE,11062,D,contrast,beast,critical,sub
640ea55da0b5bbfab917ec10708555f2,contrast-flip_phone-2.jpg,TRUE,14209,D,single,electronics,critical,basic
640ea55da0b5bbfab917ec10708555f2,contrast-flip_phone-1.jpg,TRUE,14795,D,single,electronics,critical,basic
640ea55da0b5bbfab917ec10708555f2,basic-phone-2.jpg,TRUE,16365,D,single,electronics,critical,basic
640ea55da0b5bbfab917ec10708555f2,basic-phone-1.jpg,TRUE,16925,D,single,electronics,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-smart_phone-2.jpg,TRUE,17394,D,single,electronics,critical,sub
640ea55da0b5bbfab917ec10708555f2,basic-phone-3.jpg,TRUE,19033,D,single,electronics,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-smart_phone-1.jpg,TRUE,19709,D,single,electronics,critical,sub
640ea55da0b5bbfab917ec10708555f2,contrast-green_apple-1.jpg,TRUE,10122,D,single,fruit,critical,basic
640ea55da0b5bbfab917ec10708555f2,contrast-green_apple-2.jpg,TRUE,12147,D,single,fruit,critical,basic
640ea55da0b5bbfab917ec10708555f2,basic-apple-1.jpg,TRUE,13261,D,single,fruit,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-red_apple-2.jpg,TRUE,14367,D,single,fruit,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-red_apple-1.jpg,TRUE,15625,D,single,fruit,critical,sub
640ea55da0b5bbfab917ec10708555f2,basic-apple-2.jpg,TRUE,18019,D,single,fruit,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-wooden_chair-2.jpg,TRUE,10260,D,contrast,furniture,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-wooden_chair-1.jpg,TRUE,11742,D,contrast,furniture,critical,sub
640ea55da0b5bbfab917ec10708555f2,basic-chair-2.jpg,TRUE,16296,D,contrast,furniture,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-gooseneck_lamp-1.jpg,TRUE,5916,D,contrast,light,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-gooseneck_lamp-2.jpg,TRUE,7486,D,contrast,light,critical,sub
640ea55da0b5bbfab917ec10708555f2,basic-pepper-2.jpg,TRUE,6245,D,single,vegetable,critical,basic
640ea55da0b5bbfab917ec10708555f2,contrast-red_pepper-1.jpg,TRUE,7189,D,single,vegetable,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-green_pepper-2.jpg,TRUE,7783,D,single,vegetable,critical,sub
640ea55da0b5bbfab917ec10708555f2,basic-pepper-1.jpg,TRUE,8423,D,single,vegetable,critical,basic
640ea55da0b5bbfab917ec10708555f2,contrast-red_pepper-2.jpg,TRUE,9001,D,single,vegetable,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-green_pepper-1.jpg,TRUE,10081,D,single,vegetable,critical,sub
640ea55da0b5bbfab917ec10708555f2,basic-pepper-3.jpg,TRUE,11515,D,single,vegetable,critical,basic
640ea55da0b5bbfab917ec10708555f2,sub-racecar-1.jpg,TRUE,5373,D,single,vehicle,critical,sub
640ea55da0b5bbfab917ec10708555f2,sub-racecar-2.jpg,TRUE,6285,D,single,vehicle,critical,sub
166ce6424c00e9fed6885c4210960635,sub-dalmatian-2.jpg,TRUE,6417,D,contrast,animal,critical,sub
166ce6424c00e9fed6885c4210960635,sub-dalmatian-1.jpg,TRUE,7435,D,contrast,animal,critical,sub
166ce6424c00e9fed6885c4210960635,sub-trex-1.jpg,TRUE,5581,D,contrast,beast,critical,sub
166ce6424c00e9fed6885c4210960635,sub-trex-2.jpg,TRUE,7217,D,contrast,beast,critical,sub
166ce6424c00e9fed6885c4210960635,sub-smart_phone-1.jpg,TRUE,2649,D,single,electronics,critical,sub
166ce6424c00e9fed6885c4210960635,sub-smart_phone-2.jpg,TRUE,4115,D,single,electronics,critical,sub
166ce6424c00e9fed6885c4210960635,basic-apple-2.jpg,TRUE,3529,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,contrast-green_apple-1.jpg,TRUE,4660,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,contrast-green_apple-2.jpg,TRUE,5334,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,basic-apple-1.jpg,TRUE,7930,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,sub-red_apple-2.jpg,TRUE,9186,D,single,fruit,critical,sub
166ce6424c00e9fed6885c4210960635,sub-red_apple-1.jpg,TRUE,9900,D,single,fruit,critical,sub
166ce6424c00e9fed6885c4210960635,basic-apple-2.jpg,FALSE,16432,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,contrast-green_apple-1.jpg,FALSE,17176,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,basic-apple-1.jpg,FALSE,18706,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,contrast-green_apple-2.jpg,FALSE,19276,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,basic-apple-1.jpg,TRUE,20372,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,basic-apple-1.jpg,FALSE,23994,D,single,fruit,critical,basic
166ce6424c00e9fed6885c4210960635,sub-wooden_chair-2.jpg,TRUE,8554,D,contrast,furniture,critical,sub
166ce6424c00e9fed6885c4210960635,sub-wooden_chair-1.jpg,TRUE,9698,D,contrast,furniture,critical,sub
166ce6424c00e9fed6885c4210960635,sub-gooseneck_lamp-2.jpg,TRUE,1985,D,contrast,light,critical,sub
166ce6424c00e9fed6885c4210960635,sub-gooseneck_lamp-1.jpg,TRUE,3019,D,contrast,light,critical,sub
166ce6424c00e9fed6885c4210960635,sub-green_pepper-1.jpg,TRUE,2645,D,single,vegetable,critical,sub
166ce6424c00e9fed6885c4210960635,sub-green_pepper-2.jpg,TRUE,4087,D,single,vegetable,critical,sub
166ce6424c00e9fed6885c4210960635,basic-car-3.jpg,TRUE,7195,D,single,vehicle,critical,basic
166ce6424c00e9fed6885c4210960635,sub-racecar-2.jpg,TRUE,8156,D,single,vehicle,critical,sub
166ce6424c00e9fed6885c4210960635,sub-racecar-1.jpg,TRUE,9374,D,single,vehicle,critical,sub
166ce6424c00e9fed6885c4210960635,basic-car-3.jpg,FALSE,9735,D,single,vehicle,critical,basic
923e8620db9f06194ce4d10ca56da604,sub-dalmatian-1.jpg,TRUE,4393,B,contrast,animal,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-dalmatian-2.jpg,TRUE,5362,B,contrast,animal,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-trex-2.jpg,TRUE,2568,B,single,beast,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-trex-1.jpg,TRUE,3348,B,single,beast,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-smart_phone-2.jpg,TRUE,2905,B,contrast,electronics,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-smart_phone-1.jpg,TRUE,6890,B,contrast,electronics,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-red_apple-1.jpg,TRUE,2154,B,single,fruit,critical,sub
923e8620db9f06194ce4d10ca56da604,contrast-green_apple-1.jpg,TRUE,3952,B,single,fruit,critical,basic
923e8620db9f06194ce4d10ca56da604,basic-apple-3.jpg,TRUE,5647,B,single,fruit,critical,basic
923e8620db9f06194ce4d10ca56da604,sub-red_apple-2.jpg,TRUE,6831,B,single,fruit,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-wooden_chair-2.jpg,TRUE,11159,B,contrast,furniture,critical,sub
923e8620db9f06194ce4d10ca56da604,basic-chair-2.jpg,TRUE,11684,B,contrast,furniture,critical,basic
923e8620db9f06194ce4d10ca56da604,sub-wooden_chair-1.jpg,TRUE,12544,B,contrast,furniture,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-gooseneck_lamp-1.jpg,TRUE,2460,B,single,light,critical,sub
923e8620db9f06194ce4d10ca56da604,contrast-desk_lamp-1.jpg,TRUE,2948,B,single,light,critical,basic
923e8620db9f06194ce4d10ca56da604,sub-gooseneck_lamp-2.jpg,TRUE,3446,B,single,light,critical,sub
923e8620db9f06194ce4d10ca56da604,contrast-desk_lamp-2.jpg,TRUE,4475,B,single,light,critical,basic
923e8620db9f06194ce4d10ca56da604,sub-green_pepper-2.jpg,TRUE,2397,B,contrast,vegetable,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-green_pepper-1.jpg,TRUE,3144,B,contrast,vegetable,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-racecar-2.jpg,TRUE,2018,B,single,vehicle,critical,sub
923e8620db9f06194ce4d10ca56da604,sub-racecar-1.jpg,TRUE,4153,B,single,vehicle,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-dalmatian-1.jpg,TRUE,2798,C,single,animal,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-dalmatian-2.jpg,TRUE,3789,C,single,animal,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-trex-2.jpg,TRUE,4206,C,single,beast,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-trex-1.jpg,TRUE,4873,C,single,beast,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-smart_phone-2.jpg,TRUE,2909,C,contrast,electronics,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-smart_phone-1.jpg,TRUE,4149,C,contrast,electronics,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-red_apple-1.jpg,TRUE,2069,C,contrast,fruit,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-red_apple-2.jpg,TRUE,3364,C,contrast,fruit,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-wooden_chair-1.jpg,TRUE,3470,C,single,furniture,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-wooden_chair-2.jpg,TRUE,4547,C,single,furniture,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-gooseneck_lamp-2.jpg,TRUE,1771,C,single,light,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,contrast-desk_lamp-1.jpg,TRUE,3901,C,single,light,critical,basic
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-gooseneck_lamp-1.jpg,TRUE,5111,C,single,light,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,contrast-desk_lamp-1.jpg,FALSE,9731,C,single,light,critical,basic
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-green_pepper-2.jpg,TRUE,1895,C,contrast,vegetable,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-green_pepper-1.jpg,TRUE,2773,C,contrast,vegetable,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-racecar-2.jpg,TRUE,5425,C,contrast,vehicle,critical,sub
9ecdd75b27ff42b07c5c6b9a98e3453d,sub-racecar-1.jpg,TRUE,7576,C,contrast,vehicle,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-dalmatian-1.jpg,TRUE,9024,D,contrast,animal,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-dalmatian-2.jpg,TRUE,11607,D,contrast,animal,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,contrast-triceratops-2.jpg,TRUE,4469,D,contrast,beast,critical,contrast
aaa9e5a955ee91e790ef53ecb31c339b,contrast-triceratops-1.jpg,TRUE,7942,D,contrast,beast,critical,contrast
aaa9e5a955ee91e790ef53ecb31c339b,contrast-flip_phone-1.jpg,TRUE,2691,D,single,electronics,critical,basic
aaa9e5a955ee91e790ef53ecb31c339b,contrast-flip_phone-2.jpg,TRUE,3583,D,single,electronics,critical,basic
aaa9e5a955ee91e790ef53ecb31c339b,sub-smart_phone-2.jpg,TRUE,5186,D,single,electronics,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-smart_phone-1.jpg,TRUE,6353,D,single,electronics,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,basic-apple-2.jpg,TRUE,3189,D,single,fruit,critical,basic
aaa9e5a955ee91e790ef53ecb31c339b,contrast-green_apple-1.jpg,TRUE,4769,D,single,fruit,critical,basic
aaa9e5a955ee91e790ef53ecb31c339b,contrast-green_apple-2.jpg,TRUE,5709,D,single,fruit,critical,basic
aaa9e5a955ee91e790ef53ecb31c339b,basic-apple-1.jpg,TRUE,6723,D,single,fruit,critical,basic
aaa9e5a955ee91e790ef53ecb31c339b,sub-red_apple-2.jpg,TRUE,7579,D,single,fruit,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-red_apple-1.jpg,TRUE,8195,D,single,fruit,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-wooden_chair-1.jpg,TRUE,3540,D,contrast,furniture,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-wooden_chair-2.jpg,TRUE,7384,D,contrast,furniture,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-gooseneck_lamp-2.jpg,TRUE,2541,D,contrast,light,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-gooseneck_lamp-1.jpg,TRUE,3515,D,contrast,light,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-green_pepper-1.jpg,TRUE,1156,D,single,vegetable,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-green_pepper-2.jpg,TRUE,1996,D,single,vegetable,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-racecar-2.jpg,TRUE,3210,D,single,vehicle,critical,sub
aaa9e5a955ee91e790ef53ecb31c339b,sub-racecar-1.jpg,TRUE,5573,D,single,vehicle,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-dalmatian-1.jpg,TRUE,4183,B,contrast,animal,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-dalmatian-2.jpg,TRUE,5732,B,contrast,animal,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-trex-2.jpg,TRUE,4452,B,single,beast,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-trex-1.jpg,TRUE,6244,B,single,beast,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,basic-dinosaur-2.jpg,TRUE,7171,B,single,beast,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,contrast-triceratops-1.jpg,TRUE,10324,B,single,beast,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,contrast-triceratops-2.jpg,TRUE,11485,B,single,beast,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,basic-dinosaur-3.jpg,TRUE,14467,B,single,beast,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,basic-dinosaur-1.jpg,TRUE,16123,B,single,beast,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-smart_phone-2.jpg,TRUE,4645,B,contrast,electronics,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-smart_phone-1.jpg,TRUE,5575,B,contrast,electronics,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-red_apple-1.jpg,TRUE,4181,B,single,fruit,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,basic-apple-1.jpg,TRUE,4678,B,single,fruit,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,contrast-green_apple-2.jpg,TRUE,5774,B,single,fruit,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,basic-apple-2.jpg,TRUE,6326,B,single,fruit,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,contrast-green_apple-1.jpg,TRUE,7933,B,single,fruit,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-wooden_chair-2.jpg,TRUE,3518,B,contrast,furniture,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-wooden_chair-1.jpg,TRUE,4806,B,contrast,furniture,critical,sub
